SUB_ID,FIRST_NAME,LAST_NAME,EMAIL,PHONE,POSTAL_CODE,SUBSCRIBER_TYPE,SEGMENT,SIGNUP_DATE,LIFETIME_VALUE_USD,CHURN_RISK_SCORE,NPS_SCORE,STATUS
SUB-CON-00784,Brandon,Nelson,kevin42@example.net,+1-206-874-5686x524,94164,CONSUMER,PREMIUM,2022-04-13,2756.04,0.13,8,SUSPENDED
SUB-CON-00785,Kristin,Martinez,renee99@example.com,625.962.2219x0533,94196,CONSUMER,STANDARD,2021-04-29,1574.16,0.37,6,ACTIVE
SUB-CON-00786,Jonathan,Parker,storres@example.net,959-339-6521x38350,94151,CONSUMER,STANDARD,2022-03-30,216.02,0.34,8,ACTIVE
SUB-CON-00787,Karl,Chandler,craigmiles@example.net,5034622117,94187,CONSUMER,BUDGET,2025-01-06,2040.1,0.28,8,SUSPENDED
SUB-CON-00788,Troy,Coleman,amanda83@example.net,(485)758-5229x425,94124,CONSUMER,PREMIUM,2021-12-09,339.4,0.13,9,ACTIVE
SUB-CON-00789,Richard,Madden,tracy91@example.com,305-608-0549,94176,CONSUMER,PREMIUM,2024-11-20,3714.31,0.38,7,ACTIVE
SUB-CON-00790,Shawn,Adams,kathyfowler@example.com,001-524-678-4171x59497,94121,CONSUMER,PREMIUM,2023-07-16,3202.38,0.29,7,ACTIVE
SUB-CON-00791,Melanie,Morrison,cooktracy@example.net,5335183611,94195,CONSUMER,PREMIUM,2025-07-05,4440.86,0.28,9,ACTIVE
SUB-CON-00792,Samantha,Baird,gmayer@example.com,882.481.5278x73048,94120,CONSUMER,STANDARD,2023-10-06,1971.51,0.36,6,SUSPENDED
SUB-CON-00793,Gabrielle,Edwards,wallacekevin@example.com,+1-535-637-8018x91567,94191,CONSUMER,BUDGET,2023-06-14,1749.08,0.15,5,ACTIVE
SUB-CON-00794,Molly,Crawford,yramos@example.org,001-669-814-3362,94173,CONSUMER,STANDARD,2024-09-24,2404.13,0.29,8,ACTIVE
SUB-CON-00795,Jose,Escobar,lynchbarbara@example.org,001-501-708-9857x390,94122,CONSUMER,STANDARD,2022-06-20,2601.03,0.09,9,ACTIVE
SUB-CON-00796,Cody,Miller,salvarado@example.com,(946)748-8499,94120,CONSUMER,BUDGET,2024-10-19,2418.62,0.39,5,ACTIVE
SUB-CON-00797,George,Bartlett,madison75@example.net,001-995-982-8190x221,94187,CONSUMER,PREMIUM,2025-08-29,2150.46,0.23,8,SUSPENDED
SUB-CON-00798,Chelsea,Prince,wilkinskevin@example.net,697.617.0598,94109,CONSUMER,STANDARD,2023-11-15,4796.36,0.36,9,ACTIVE
SUB-CON-00799,Lisa,Tyler,ronaldhodges@example.org,368.311.2303x88568,94191,CONSUMER,PREMIUM,2025-12-29,3306.03,0.24,5,SUSPENDED
SUB-CON-00800,John,Andersen,fflowers@example.com,490-809-9217x79055,94161,CONSUMER,PREMIUM,2024-09-03,486.97,0.33,10,ACTIVE
SUB-CON-00801,Brenda,Walker,christopher58@example.net,001-307-205-3260x11939,94146,CONSUMER,STANDARD,2023-03-11,3639.8,0.23,10,SUSPENDED
SUB-CON-00802,Susan,Patel,pparker@example.com,(313)260-9085x818,94154,CONSUMER,BUDGET,2023-06-27,697.39,0.35,9,ACTIVE
SUB-CON-00803,Mark,Suarez,jason73@example.com,358-573-6627,94192,CONSUMER,BUDGET,2024-01-16,1959.03,0.28,6,ACTIVE
SUB-CON-00804,William,Greene,jasonallen@example.net,9055856154,94161,CONSUMER,BUDGET,2021-10-22,1469.64,0.17,10,ACTIVE
SUB-CON-00805,Debra,Valencia,fallen@example.net,(255)411-6436,94158,CONSUMER,PREMIUM,2025-05-25,2559.57,0.14,7,ACTIVE
SUB-CON-00806,Rhonda,Ruiz,stephenwyatt@example.net,+1-666-660-5342x816,94137,CONSUMER,PREMIUM,2021-08-29,2334.43,0.33,10,ACTIVE
SUB-CON-00807,Lisa,Vega,johnsondaniel@example.net,553.258.4640x510,94172,CONSUMER,STANDARD,2022-03-24,3053.26,0.32,6,ACTIVE
SUB-CON-00808,Tracy,Lewis,douglas63@example.com,(581)744-4718,94103,CONSUMER,BUDGET,2022-11-15,4424.82,0.25,10,ACTIVE
SUB-CON-00809,Sara,Johnston,barnesrichard@example.net,001-790-392-2884x98745,94139,CONSUMER,PREMIUM,2023-02-03,959.85,0.27,8,SUSPENDED
SUB-CON-00810,Mariah,Wang,ftaylor@example.org,543.606.8811x640,94186,CONSUMER,STANDARD,2022-11-06,941.32,0.33,6,ACTIVE
SUB-CON-00811,Brittany,Wolf,hunterjamie@example.com,358.533.3647x704,94177,CONSUMER,STANDARD,2021-02-23,4323.91,0.14,6,ACTIVE
SUB-CON-00812,Cassidy,Dean,mcmahonmichael@example.net,+1-360-428-2625x4204,94127,CONSUMER,PREMIUM,2023-01-20,1654.19,0.25,7,ACTIVE
SUB-CON-00813,Patricia,Carr,shannon20@example.com,001-541-300-7941x93245,94192,CONSUMER,PREMIUM,2021-07-31,3778.19,0.4,8,SUSPENDED
SUB-CON-00814,Christine,Klein,corey22@example.com,+1-870-598-7264,94179,CONSUMER,BUDGET,2022-08-20,4867.54,0.28,9,ACTIVE
SUB-CON-00815,Gregory,Miller,ywilkinson@example.org,(240)243-2611,94166,CONSUMER,STANDARD,2022-09-17,2014.3,0.37,10,ACTIVE
SUB-CON-00816,Kevin,Fox,wattsjason@example.com,2287672020,94167,CONSUMER,STANDARD,2023-02-01,1041.86,0.36,5,ACTIVE
SUB-CON-00817,Peter,Lang,chadward@example.com,+1-290-205-7795,94143,CONSUMER,BUDGET,2021-11-21,1684.68,0.13,7,ACTIVE
SUB-CON-00818,Troy,Taylor,johnsonsteven@example.net,213.907.2211x386,94183,CONSUMER,BUDGET,2021-09-19,1911.21,0.21,10,ACTIVE
SUB-CON-00819,Diana,Simpson,davidbrock@example.com,646-517-1928x17074,94195,CONSUMER,PREMIUM,2024-07-15,4511.05,0.31,7,ACTIVE
SUB-CON-00820,Brian,Good,katherinecarter@example.org,(552)616-0252,94151,CONSUMER,PREMIUM,2021-10-10,674.43,0.17,5,ACTIVE
SUB-CON-00821,Donald,Oconnor,aguilarkevin@example.com,926.890.3265x5132,94170,CONSUMER,PREMIUM,2021-09-30,4263.71,0.24,5,ACTIVE
SUB-CON-00822,Denise,Morrison,jennifer02@example.com,(359)785-1602x119,94157,CONSUMER,PREMIUM,2025-08-23,2710.15,0.14,10,ACTIVE
SUB-CON-00823,Bonnie,Skinner,lindafernandez@example.com,001-849-286-4786x86237,94188,CONSUMER,PREMIUM,2021-02-27,4316.11,0.13,10,SUSPENDED
SUB-CON-00824,Vincent,Adams,ggreen@example.net,678.419.1907,94122,CONSUMER,BUDGET,2021-10-21,4901.01,0.14,7,ACTIVE
SUB-CON-00825,Samuel,Williams,uduncan@example.net,001-936-292-3534x84864,94195,CONSUMER,BUDGET,2025-05-13,3720.02,0.37,6,ACTIVE
SUB-CON-00826,Eric,Walker,bflores@example.org,(702)712-3720,94107,CONSUMER,BUDGET,2021-02-01,1292.41,0.25,9,SUSPENDED
SUB-CON-00827,Natalie,Juarez,brownandrew@example.net,(334)367-3919x0088,94159,CONSUMER,BUDGET,2023-03-22,2777.28,0.32,7,ACTIVE
SUB-CON-00828,David,Yates,rileymelissa@example.org,(292)832-7379x8979,94125,CONSUMER,STANDARD,2021-02-24,758.75,0.08,6,ACTIVE
SUB-CON-00829,Amber,Quinn,amy18@example.com,846.330.0099x8433,94169,CONSUMER,PREMIUM,2021-11-24,1231.97,0.22,9,ACTIVE
SUB-CON-00830,Jennifer,Sanchez,gmiller@example.net,451-698-5458,94174,CONSUMER,STANDARD,2022-05-09,4333.47,0.09,8,ACTIVE
SUB-CON-00831,Teresa,Lopez,linda01@example.com,853.646.6075,94175,CONSUMER,PREMIUM,2023-06-27,3149.18,0.21,5,ACTIVE
SUB-CON-00832,Brandi,Padilla,jreynolds@example.net,3104824028,94196,CONSUMER,STANDARD,2022-04-01,3086.5,0.22,6,ACTIVE
SUB-CON-00833,Denise,Palmer,tammy26@example.org,9855817452,94164,CONSUMER,STANDARD,2024-02-15,2668.16,0.38,7,ACTIVE
SUB-CON-00834,Dana,Lee,ernest35@example.com,7043129182,94168,CONSUMER,BUDGET,2025-09-29,1837.48,0.29,9,ACTIVE
SUB-CON-00835,Darren,Barnes,fullerkristie@example.com,(290)646-1007x923,94180,CONSUMER,STANDARD,2024-09-13,735.06,0.31,6,SUSPENDED
SUB-CON-00836,Ricky,Brown,annaboyd@example.com,701-323-2961,94100,CONSUMER,STANDARD,2022-02-20,4488.16,0.23,8,ACTIVE
SUB-CON-00837,Anthony,Conway,alexander66@example.com,844.560.4227,94122,CONSUMER,BUDGET,2023-08-17,3850.1,0.29,5,SUSPENDED
SUB-CON-00838,Patrick,Burch,howellmason@example.org,(973)847-2435x861,94143,CONSUMER,PREMIUM,2025-08-16,3497.4,0.34,6,ACTIVE
SUB-CON-00839,Gary,Bentley,bradydavid@example.com,+1-326-970-8666x56224,94197,CONSUMER,BUDGET,2024-07-21,1223.44,0.23,7,SUSPENDED
SUB-CON-00840,Melissa,Ramos,kristy47@example.com,329-603-5006,94113,CONSUMER,PREMIUM,2025-05-02,1640.29,0.26,9,ACTIVE
SUB-CON-00841,Ariel,Holder,davidedwards@example.com,440.346.6821,94141,CONSUMER,BUDGET,2023-12-08,1121.14,0.19,6,ACTIVE
SUB-CON-00842,Krystal,Reynolds,cassandra52@example.com,592-306-4411x197,94178,CONSUMER,PREMIUM,2025-08-05,954.24,0.38,8,SUSPENDED
SUB-CON-00843,Dwayne,Wright,ohall@example.com,+1-894-888-2188x49680,94199,CONSUMER,PREMIUM,2023-04-14,1493.04,0.38,8,ACTIVE
SUB-CON-00844,Michelle,Smith,velasquezvictoria@example.org,225-343-4123,94147,CONSUMER,BUDGET,2024-06-28,1669.92,0.3,10,ACTIVE
SUB-CON-00845,Brent,Carr,psmith@example.com,(518)360-0320,94157,CONSUMER,STANDARD,2024-11-15,2241.43,0.19,8,ACTIVE
SUB-CON-00846,Andrea,Vargas,millerlindsey@example.org,9348713171,94197,CONSUMER,STANDARD,2021-06-18,465.48,0.19,10,ACTIVE
SUB-CON-00847,Kimberly,Garcia,jhenson@example.com,+1-390-584-1947x85501,94158,CONSUMER,STANDARD,2024-10-18,293.5,0.3,6,ACTIVE
SUB-CON-00848,Matthew,Morgan,jasminjohnson@example.org,+1-287-580-7279,94137,CONSUMER,STANDARD,2025-01-20,313.66,0.2,8,ACTIVE
SUB-CON-00849,Daniel,Perry,sjohnson@example.net,697-922-3996,94171,CONSUMER,PREMIUM,2025-03-31,3747.28,0.33,9,SUSPENDED
SUB-CON-00850,Kimberly,Nichols,omorgan@example.org,968.210.2480x855,94135,CONSUMER,BUDGET,2021-03-14,557.25,0.11,10,SUSPENDED
SUB-CON-00851,Geoffrey,Scott,james23@example.com,(721)969-0696,94192,CONSUMER,PREMIUM,2023-04-14,2455.38,0.39,5,SUSPENDED
SUB-CON-00852,Raymond,Kennedy,rowen@example.net,(316)891-3952x150,94188,CONSUMER,PREMIUM,2023-08-12,2537.8,0.15,9,SUSPENDED
SUB-CON-00853,Madeline,Price,castilloalec@example.org,(408)642-4319x839,94107,CONSUMER,BUDGET,2025-09-07,469.35,0.17,9,ACTIVE
SUB-CON-00854,Melissa,Gordon,andrewturner@example.org,001-969-710-5302x1516,94156,CONSUMER,STANDARD,2025-10-02,732.95,0.1,10,ACTIVE
SUB-CON-00855,Veronica,Wolfe,pmarquez@example.org,+1-895-634-8110x50147,94141,CONSUMER,PREMIUM,2022-05-26,2186.13,0.1,6,ACTIVE
SUB-CON-00856,Tracy,Wilkins,hfoley@example.com,438.555.1281x7751,94173,CONSUMER,BUDGET,2024-03-29,2896.81,0.2,7,ACTIVE
SUB-CON-00857,Kathy,Jimenez,petersonjordan@example.com,+1-609-872-3602x4465,94171,CONSUMER,PREMIUM,2025-01-04,4123.09,0.29,6,ACTIVE
SUB-CON-00858,Taylor,Johnson,alexanderanthony@example.org,5879156478,94189,CONSUMER,PREMIUM,2021-08-06,3747.48,0.39,7,SUSPENDED
SUB-CON-00859,Jay,Tucker,tiffany80@example.org,441.748.5726x029,94195,CONSUMER,BUDGET,2023-04-14,1083.87,0.21,8,ACTIVE
SUB-CON-00860,Kaylee,Foster,czavala@example.org,+1-284-907-6642,94142,CONSUMER,BUDGET,2024-04-14,3452.81,0.3,7,ACTIVE
SUB-CON-00861,Felicia,Thomas,heathjasmine@example.com,586.876.2592,94117,CONSUMER,BUDGET,2025-05-12,3282.75,0.2,8,ACTIVE
SUB-CON-00862,Mary,Lawson,shuang@example.org,288-769-3205x534,94167,CONSUMER,BUDGET,2021-04-16,4582.31,0.23,5,SUSPENDED
SUB-CON-00863,Grace,Acevedo,thomaslane@example.net,759-876-4053,94104,CONSUMER,PREMIUM,2024-11-26,4390.79,0.16,9,SUSPENDED
SUB-CON-00864,Brian,Wells,vporter@example.com,526-819-0384x227,94136,CONSUMER,PREMIUM,2022-03-08,1802.01,0.07,5,ACTIVE
SUB-CON-00865,Stanley,Clark,mccarthygregory@example.net,(371)911-7576,94171,CONSUMER,BUDGET,2021-12-25,2752.46,0.33,5,SUSPENDED
SUB-CON-00866,Rodney,Brown,eric85@example.org,248-569-8305x2169,94178,CONSUMER,PREMIUM,2026-01-18,4966.16,0.31,10,SUSPENDED
SUB-CON-00867,Melissa,White,roachjulie@example.net,+1-201-842-6471,94135,CONSUMER,STANDARD,2025-09-21,2366.19,0.36,10,ACTIVE
SUB-CON-00868,Anthony,Jones,wstephenson@example.org,616.537.0500,94183,CONSUMER,STANDARD,2022-11-07,550.52,0.28,7,SUSPENDED
SUB-CON-00869,Jack,Conley,jonramirez@example.net,217.529.4763,94167,CONSUMER,PREMIUM,2025-11-11,3749.4,0.38,5,SUSPENDED
SUB-CON-00870,Antonio,Sanders,jordan25@example.net,001-498-351-9393x2727,94173,CONSUMER,STANDARD,2022-06-09,230.5,0.34,5,ACTIVE
SUB-CON-00871,Patricia,Wilson,pwalker@example.org,696-702-6676x5272,94128,CONSUMER,STANDARD,2022-10-28,2250.32,0.14,6,ACTIVE
SUB-CON-00872,Brianna,Baker,andrew08@example.net,(440)267-5602x08019,94168,CONSUMER,STANDARD,2022-06-27,3337.34,0.12,9,ACTIVE
SUB-CON-00873,Jacob,Jones,kimberly43@example.net,4447890932,94191,CONSUMER,PREMIUM,2022-09-17,932.5,0.32,6,ACTIVE
SUB-CON-00874,John,Thompson,johnjones@example.org,(855)601-9354x503,94123,CONSUMER,BUDGET,2022-11-05,325.88,0.26,5,ACTIVE
SUB-CON-00875,Cindy,Fischer,jamesmartin@example.org,(429)662-0805x9831,94169,CONSUMER,STANDARD,2023-05-17,4782.37,0.16,7,ACTIVE
SUB-CON-00876,Christopher,Hobbs,wallacemathew@example.net,(359)999-2012x3763,94184,CONSUMER,BUDGET,2024-12-26,1168.17,0.11,7,ACTIVE
SUB-CON-00877,Kyle,Watson,cameronsmith@example.org,+1-841-993-7591x922,94127,CONSUMER,STANDARD,2021-09-21,331.02,0.36,8,ACTIVE
SUB-CON-00878,Jacqueline,Garcia,jesse62@example.com,875-328-6461x209,94148,CONSUMER,BUDGET,2024-11-21,2330.97,0.31,10,ACTIVE
SUB-CON-00879,Lindsey,Perez,duncaneric@example.net,+1-345-724-0321,94148,CONSUMER,BUDGET,2023-01-13,2344.7,0.19,6,SUSPENDED
SUB-CON-00880,Michelle,Gomez,clinton32@example.org,001-914-430-8779,94175,CONSUMER,BUDGET,2023-04-18,645.69,0.11,9,ACTIVE
SUB-CON-00881,Steven,Dickson,heather42@example.org,488-234-5819,94120,CONSUMER,BUDGET,2023-08-25,777.72,0.22,9,ACTIVE
SUB-CON-00882,Kelsey,Webb,reynoldscynthia@example.net,333.729.9865,94195,CONSUMER,STANDARD,2021-07-24,2192.61,0.12,5,ACTIVE
SUB-CON-00883,Gabriel,Mcdonald,susan40@example.net,285-688-3825x67262,94161,CONSUMER,STANDARD,2024-06-17,2641.93,0.38,5,ACTIVE
SUB-CON-00884,Timothy,Barrett,michaelbradshaw@example.net,451-796-2822x25018,94148,CONSUMER,STANDARD,2024-07-11,2121.48,0.35,7,ACTIVE
SUB-CON-00885,Gary,Andrade,seth86@example.org,001-342-601-2234,94139,CONSUMER,BUDGET,2025-12-03,2283.91,0.35,7,ACTIVE
SUB-CON-00886,Ashley,Wheeler,jacobsdiana@example.com,(270)726-6045,94189,CONSUMER,BUDGET,2024-09-25,3322.08,0.33,8,ACTIVE
SUB-CON-00887,James,Jones,deborah03@example.net,401-493-3538,94135,CONSUMER,PREMIUM,2022-06-10,3307.33,0.16,6,ACTIVE
SUB-CON-00888,Kenneth,Ford,herringjeffrey@example.org,001-806-308-2770x564,94122,CONSUMER,PREMIUM,2024-08-18,244.51,0.23,6,SUSPENDED
SUB-CON-00889,Mariah,Brown,zberg@example.com,485.500.9537,94197,CONSUMER,BUDGET,2023-05-21,493.67,0.33,10,ACTIVE
SUB-CON-00890,Rodney,Wallace,ohopkins@example.net,333-861-0944,94147,CONSUMER,PREMIUM,2023-08-17,2191.41,0.11,6,ACTIVE
SUB-CON-00891,Derrick,Gonzalez,pricejoshua@example.com,937-827-7685,94166,CONSUMER,BUDGET,2021-05-06,3761.44,0.33,6,ACTIVE
SUB-CON-00892,Robert,Schwartz,cassandra29@example.org,961-575-5188x701,94114,CONSUMER,BUDGET,2022-07-17,343.9,0.12,8,ACTIVE
SUB-CON-00893,Kevin,White,justinrobinson@example.com,841-672-3456x538,94133,CONSUMER,PREMIUM,2024-11-21,1741.15,0.32,7,ACTIVE
SUB-CON-00894,Ashley,Bright,michaelcarter@example.net,(836)626-8904x723,94160,CONSUMER,BUDGET,2021-08-12,3727.76,0.1,8,ACTIVE
SUB-CON-00895,Denise,Krause,larsonjeremy@example.com,+1-257-542-1643x5990,94169,CONSUMER,STANDARD,2025-02-17,3860.01,0.3,6,ACTIVE
SUB-CON-00896,Amanda,Green,fwilliams@example.net,+1-861-843-7884x4370,94112,CONSUMER,BUDGET,2021-10-10,1873.6,0.13,8,ACTIVE
SUB-CON-00897,Amy,Hayes,natalie46@example.com,(763)268-1541,94114,CONSUMER,STANDARD,2021-08-01,2429.28,0.2,9,SUSPENDED
SUB-CON-00898,Edward,Alvarez,barbararodriguez@example.net,750-278-6043x5660,94117,CONSUMER,PREMIUM,2023-01-06,4085.24,0.05,8,SUSPENDED
SUB-CON-00899,Janice,Wallace,pvargas@example.org,4674730671,94132,CONSUMER,BUDGET,2022-08-20,1749.81,0.24,9,ACTIVE
SUB-CON-00900,Robert,Barron,ppruitt@example.com,001-219-808-7886x53859,94161,CONSUMER,STANDARD,2025-01-29,3793.85,0.35,6,ACTIVE
SUB-CON-00901,Karen,Armstrong,kevinli@example.net,998.276.0550x49221,94128,CONSUMER,PREMIUM,2023-04-23,823.08,0.38,6,ACTIVE
SUB-CON-00902,Deborah,Hoffman,gardnerrichard@example.net,906.563.2016x290,94195,CONSUMER,BUDGET,2026-01-04,3642.89,0.15,9,ACTIVE
SUB-CON-00903,Bonnie,Wang,chambersashley@example.net,(971)382-6533,94131,CONSUMER,BUDGET,2024-12-19,1403.22,0.31,7,ACTIVE
SUB-CON-00904,Joan,Weeks,tshort@example.net,526-794-2039x831,94190,CONSUMER,STANDARD,2023-08-25,3408.11,0.23,9,ACTIVE
SUB-CON-00905,Gloria,Bowman,rodriguezmichael@example.net,+1-567-206-9219x587,94197,CONSUMER,BUDGET,2024-03-15,1774.13,0.18,6,ACTIVE
SUB-CON-00906,Jonathan,Lawson,susannelson@example.net,843.602.1781x67806,94195,CONSUMER,STANDARD,2022-12-18,3233.03,0.33,6,ACTIVE
SUB-CON-00907,Erica,Cooper,garciadebra@example.com,001-492-881-5037x01709,94118,CONSUMER,PREMIUM,2023-08-12,363.75,0.33,6,SUSPENDED
SUB-CON-00908,Brad,Hobbs,anthonysoto@example.org,717.226.2829x68244,94141,CONSUMER,BUDGET,2021-03-28,2946.02,0.22,7,ACTIVE
SUB-CON-00909,Stephen,Black,stephanie27@example.net,411-968-0691x961,94180,CONSUMER,PREMIUM,2024-07-12,2147.15,0.4,8,ACTIVE
SUB-CON-00910,Philip,Smith,morenomary@example.org,+1-817-402-6344x435,94169,CONSUMER,STANDARD,2023-03-25,765.53,0.15,9,ACTIVE
SUB-CON-00911,Matthew,Boyd,fyoder@example.org,2423425369,94143,CONSUMER,BUDGET,2022-05-28,1425.37,0.33,8,SUSPENDED
SUB-CON-00912,Summer,Ellis,albertarnold@example.com,001-476-603-9670,94184,CONSUMER,BUDGET,2023-02-19,3406.46,0.17,9,ACTIVE
SUB-CON-00913,Nicholas,Anderson,bobby53@example.net,001-464-381-8754x03648,94108,CONSUMER,STANDARD,2024-01-27,2247.27,0.06,9,ACTIVE
SUB-CON-00914,Morgan,Hudson,xwright@example.com,001-866-623-2360x667,94112,CONSUMER,BUDGET,2026-01-20,4880.42,0.34,5,ACTIVE
SUB-CON-00915,Charles,Watson,ashley72@example.org,001-204-829-8622x6992,94116,CONSUMER,STANDARD,2024-08-15,1673.75,0.2,5,ACTIVE
SUB-CON-00916,Raymond,Levy,wthompson@example.com,+1-899-929-9833x587,94150,CONSUMER,PREMIUM,2025-04-16,1135.41,0.34,6,ACTIVE
SUB-CON-00917,Shannon,Lopez,hsmith@example.org,582-308-4931x539,94125,CONSUMER,PREMIUM,2022-05-23,3774.06,0.23,6,ACTIVE
SUB-CON-00918,Vickie,Powell,smithcarl@example.com,6763291430,94168,CONSUMER,STANDARD,2022-12-05,2789.39,0.29,9,ACTIVE
SUB-CON-00919,Kevin,Smith,omorris@example.net,220.799.8656x4224,94147,CONSUMER,BUDGET,2022-05-13,680.66,0.11,10,ACTIVE
SUB-CON-00920,Brian,White,marie09@example.com,(869)419-4896x29805,94196,CONSUMER,PREMIUM,2021-02-10,929.85,0.38,9,SUSPENDED
SUB-CON-00921,Christopher,Hopkins,courtneysmith@example.net,(961)686-9572x40434,94125,CONSUMER,STANDARD,2022-02-06,434.78,0.39,8,ACTIVE
SUB-CON-00922,Jennifer,Stewart,douglastimothy@example.net,561-800-7773x21750,94149,CONSUMER,PREMIUM,2021-10-22,4865.64,0.36,8,ACTIVE
SUB-CON-00923,Katherine,Gill,tammythomas@example.com,+1-599-619-3873x370,94117,CONSUMER,PREMIUM,2022-08-22,4703.09,0.05,7,ACTIVE
SUB-CON-00924,Lisa,Christian,joshua74@example.net,+1-304-276-0786x235,94126,CONSUMER,PREMIUM,2025-01-28,3142.96,0.39,5,SUSPENDED
SUB-CON-00925,Robert,Jones,hartmancrystal@example.net,+1-351-673-2895,94117,CONSUMER,BUDGET,2024-01-25,2508.47,0.11,6,SUSPENDED
SUB-CON-00926,Patrick,Bonilla,jacobscharles@example.com,505.358.1157x44965,94120,CONSUMER,PREMIUM,2024-06-18,2211.24,0.26,6,ACTIVE
SUB-CON-00927,Brandon,Vasquez,ssmith@example.org,001-230-545-4184,94109,CONSUMER,BUDGET,2025-09-20,4824.12,0.15,8,ACTIVE
SUB-CON-00928,Edward,Miller,beckerbrianna@example.com,001-220-438-5886x40788,94192,CONSUMER,PREMIUM,2024-05-29,3012.46,0.29,6,SUSPENDED
SUB-CON-00929,Marc,Franklin,christopher64@example.net,(693)233-5623x03974,94118,CONSUMER,PREMIUM,2025-05-10,1522.26,0.16,10,ACTIVE
SUB-CON-00930,Rebecca,Yoder,gfreeman@example.net,+1-687-509-2019x918,94166,CONSUMER,STANDARD,2021-09-30,2716.36,0.32,9,SUSPENDED
SUB-CON-00931,Christopher,Becker,lisagray@example.org,884-285-8052x63211,94129,CONSUMER,PREMIUM,2023-08-03,2303.71,0.34,9,SUSPENDED
SUB-CON-00932,Virginia,Lindsey,dwayneedwards@example.net,307.974.5447x0823,94119,CONSUMER,BUDGET,2021-08-13,4425.09,0.31,10,ACTIVE
SUB-CON-00933,Keith,Reese,jessica94@example.com,266.426.2359x6053,94134,CONSUMER,BUDGET,2024-05-06,2031.21,0.36,5,SUSPENDED
SUB-CON-00934,Charles,Nichols,andersontodd@example.net,803.868.6050x630,94154,CONSUMER,PREMIUM,2023-02-08,1008.59,0.3,8,ACTIVE
SUB-CON-00935,Ryan,Smith,andersonalyssa@example.net,564-209-8910,94128,CONSUMER,PREMIUM,2022-01-30,694.64,0.4,9,ACTIVE
SUB-CON-00936,Vanessa,Brown,daniellethomas@example.org,9947523759,94130,CONSUMER,PREMIUM,2023-01-16,2573.75,0.3,8,SUSPENDED
SUB-CON-00937,Meredith,Andrews,tanyawilliams@example.net,001-486-202-7574x544,94107,CONSUMER,PREMIUM,2023-10-16,704.91,0.32,10,ACTIVE
SUB-CON-00938,Justin,Hawkins,heather53@example.net,718-708-1896,94132,CONSUMER,PREMIUM,2025-07-30,2637.55,0.2,7,ACTIVE
SUB-CON-00939,Jason,Mercado,kathleen66@example.org,(795)821-7970,94110,CONSUMER,BUDGET,2024-04-22,685.43,0.33,6,SUSPENDED
SUB-CON-00940,Alexander,Montes,agarcia@example.org,586-707-0472x6602,94128,CONSUMER,PREMIUM,2021-08-11,2282.08,0.14,10,SUSPENDED
SUB-CON-00941,Michael,Diaz,brooksjames@example.org,273-716-7156,94171,CONSUMER,PREMIUM,2025-07-21,4219.58,0.18,9,SUSPENDED
SUB-CON-00942,Scott,Brown,haroldturner@example.org,695.747.9406,94105,CONSUMER,PREMIUM,2022-11-23,717.43,0.34,10,ACTIVE
SUB-CON-00943,Colton,Cain,usilva@example.net,519.818.9866x469,94173,CONSUMER,BUDGET,2023-11-19,763.87,0.32,7,SUSPENDED
SUB-CON-00944,Paul,Martinez,jamesmorris@example.net,948.376.8057x0237,94150,CONSUMER,PREMIUM,2025-09-08,3772.69,0.17,8,SUSPENDED
SUB-CON-00945,Joseph,Foley,elliottfrank@example.net,(867)633-3297x323,94173,CONSUMER,PREMIUM,2023-04-12,378.93,0.19,10,SUSPENDED
SUB-CON-00946,Bill,Oneill,marcohines@example.com,569.792.4277x392,94185,CONSUMER,BUDGET,2022-04-10,1236.99,0.11,10,ACTIVE
SUB-CON-00947,Brandon,Allen,andrewdavis@example.net,6164933284,94112,CONSUMER,STANDARD,2022-11-18,4619.21,0.33,10,SUSPENDED
SUB-CON-00948,Suzanne,Simpson,jacobsalicia@example.net,8752515452,94132,CONSUMER,STANDARD,2024-11-03,4128.17,0.17,6,ACTIVE
SUB-CON-00949,Mario,Carroll,harrissusan@example.org,4064433226,94157,CONSUMER,BUDGET,2025-04-07,1757.66,0.29,10,ACTIVE
SUB-CON-00950,Shannon,Owens,sheilaperry@example.net,806.264.7070x38503,94198,CONSUMER,BUDGET,2023-12-04,1205.03,0.32,9,ACTIVE
SUB-CON-00951,Christina,Jackson,derek41@example.net,9747027406,94194,CONSUMER,STANDARD,2025-05-20,3815.93,0.32,6,SUSPENDED
SUB-CON-00952,Gary,Chavez,nathanhowe@example.com,(600)836-3856,94111,CONSUMER,STANDARD,2021-09-05,1888.66,0.24,6,ACTIVE
SUB-CON-00953,Justin,West,brooke93@example.org,239.797.9849x14986,94139,CONSUMER,BUDGET,2023-09-29,4588.02,0.08,8,ACTIVE
SUB-CON-00954,Alexis,Campbell,douglasbutler@example.com,332-323-9461x2128,94179,CONSUMER,STANDARD,2023-11-17,3269.48,0.31,6,ACTIVE
SUB-CON-00955,Christina,Hart,jeremy00@example.net,627-962-2398,94190,CONSUMER,STANDARD,2023-08-18,1882.85,0.33,7,ACTIVE
SUB-CON-00956,Gerald,Preston,matthewespinoza@example.net,771.688.8223x78870,94121,CONSUMER,STANDARD,2021-08-25,276.45,0.12,7,ACTIVE
